,id,created_at,screen_name,retweet_count,favorite_count,text
1549,1289255741530894336,2020-07-31 17:44:56,Consumers_Kenya,3,0,Let 's know food grown let 's know eat
1550,1289255412248612869,2020-07-31 17:43:38,Consumers_Kenya,4,1,Early estimated million people Africa fall ill consuming contaminated food every year
1551,1289254475052363776,2020-07-31 17:39:54,Consumers_Kenya,7,20,Outraged Kenyans raising concerns rise chemical-laced foods whether safe eating anything
1561,1289251492432683009,2020-07-31 17:28:03,Consumers_Kenya,1,0,'When food produced using chemical inputs fertilizers safe This caused rise
1562,1289251490083659778,2020-07-31 17:28:03,Consumers_Kenya,3,0,In Kenya data show baseline maximum permissible level pesticides residues food We use
1563,1289251479342026753,2020-07-31 17:28:00,Consumers_Kenya,3,0,registered pesticide productsused Kenya allowed Europe.We grow organic food export
1564,1289251479316881412,2020-07-31 17:28:00,Consumers_Kenya,4,0,All actors value chain responsibility enure food reaching table safe human consumpti
1565,1289251364749447172,2020-07-31 17:27:33,Consumers_Kenya,6,0,Catherine Kunyanga The public citizens Kenya need worried pesticides food.Our experiences unive
1566,1289251318104694784,2020-07-31 17:27:22,Consumers_Kenya,3,0,David Amudavi When food produced largely chemical synthetic pesticides type food may healthy
1567,1289251286618005504,2020-07-31 17:27:14,Consumers_Kenya,2,0,David Amudavi If n't healthy food products consumed people likely see cases non-communicable dis
1571,1289250585737273345,2020-07-31 17:24:27,Consumers_Kenya,4,0,Alice Kemunto The laws passed enough protect consumers especially comes food productio
1572,1289249363554734080,2020-07-31 17:19:36,Consumers_Kenya,9,0,The food eat chemicals likely harm lives Dr.David Amudavi
1573,1289249323054637062,2020-07-31 17:19:26,Consumers_Kenya,6,0,As kenyans need ask food eat produced safe food eat Dr.David AmudaviTu
1575,1289248102436597761,2020-07-31 17:14:35,Consumers_Kenya,9,19,Know consumer Rights Article c Constitution gives consumers right safe food
1578,1289247062949638144,2020-07-31 17:10:27,Consumers_Kenya,2,0,`` Consumers need know rights safe food '' Alice Kemunto
1580,1289245259940208640,2020-07-31 17:03:17,Consumers_Kenya,1,0,Dr. Amudavi The question ask produce food safest way sustainable manne
1581,1289245179530997761,2020-07-31 17:02:58,Consumers_Kenya,2,0,Dr. Amudavi When food produced synthetic chemicals evidence food products safe
1587,1289224372000043008,2020-07-31 15:40:17,Consumers_Kenya,8,0,Tune engage panelists safety food consume
1591,1289132714550075392,2020-07-31 09:36:04,Consumers_Kenya,3,5,Kenyan consumers farmers aware extent pesticide use concentrations food envi
1597,1288962603155443712,2020-07-30 22:20:07,Consumers_Kenya,11,0,Toxic pesticides Do compromise right adequate food How
1599,1288962541885034501,2020-07-30 22:19:52,Consumers_Kenya,2,0,The toxic pesticides give us adequate dangerous food
1602,1288962403909107713,2020-07-30 22:19:19,Consumers_Kenya,2,0,Are attending year 's annual Do n't miss Food Challenge Documentary Screen
1639,1288960303854649344,2020-07-30 22:10:58,Consumers_Kenya,3,0,Without pesticides agricultural productivity would decline leading serious food insecurity collap
1645,1288960043547865088,2020-07-30 22:09:56,Consumers_Kenya,12,0,Can continued use chemical pesticides guarantee sustainable foodsecurity Right Food
1649,1288959010780086275,2020-07-30 22:05:50,Consumers_Kenya,15,0,How safe food eat
1651,1288958969533403137,2020-07-30 22:05:40,Consumers_Kenya,7,0,Check Food Challenge-Documentary Screening happening Friday Saturday week You
1653,1288958866248601601,2020-07-30 22:05:16,Consumers_Kenya,3,0,Consumers Beware Fertilizers pesticides amp herbicides play crucial role boosting food production keep hunger
1664,1288958612925276160,2020-07-30 22:04:15,Consumers_Kenya,4,0,Kenyan consumers farmers aware extent pesticide use concentrations food environmen
1666,1288958551629627392,2020-07-30 22:04:01,Consumers_Kenya,1,0,The fact licensed firms inject poison food chain distressing Worse professionals hire
1680,1288851489528700931,2020-07-30 14:58:35,Consumers_Kenya,3,0,Diets Better Future Rebooting amp Reimagining Healthy amp Sustainable Food Systems G20 gt Who leading amp need
1716,1288029466112008192,2020-07-28 08:32:09,Consumers_Kenya,4,0,The KEPHIS failed publish information levels pesticides food samples despite regular monitoring
1760,1287304087743143936,2020-07-26 08:29:46,Consumers_Kenya,3,6,Farmers use killer chemicals grow food study finds The study shows products used Kenyan farmers clas
1766,1286657314116849665,2020-07-24 13:39:43,Consumers_Kenya,4,9,It time us get talking food importantly different ele
1792,1286218327371776000,2020-07-23 08:35:20,Consumers_Kenya,4,0,Eat safe All consumers right safe healthy nutritious food5 Team safety Food Safety
1793,1286218321524916225,2020-07-23 08:35:19,Consumers_Kenya,4,0,Call action ensuring food safe Ensure safe Government must ensure safe nutritious food
1800,1286003799136641024,2020-07-22 18:22:53,Consumers_Kenya,4,4,Eat safe All consumers right safe healthy nutritious food5 Team safety Food Saf
1801,1286003794984271872,2020-07-22 18:22:52,Consumers_Kenya,4,5,Call action ensuring food safe Ensure safe Government must ensure safe nutritious food f
1950,1284362956315283456,2020-07-18 05:42:45,Consumers_Kenya,20,0,The adoption standards helps reduce risk death illness food may otherwise contain chem
1951,1284362872672444416,2020-07-18 05:42:25,Consumers_Kenya,8,0,become contaminated biological chemical physical hazards point food chain Therefor
2026,1283670777980690438,2020-07-16 07:52:17,Consumers_Kenya,3,0,The world stands brink food crisis worse seen least years Better social protections fo
2127,1282597306207031297,2020-07-13 08:46:41,Consumers_Kenya,28,0,Food nourish poison We fighting better regulation pesticides use prevent untold sufferin
2128,1282597234752839681,2020-07-13 08:46:24,Consumers_Kenya,279,0,The issues food system KE plenty Safety food big one affects everyone ev
2153,1282233009144504320,2020-07-12 08:39:06,Consumers_Kenya,48,0,It 's possible grow food without harming environment It 's possible us feed dignity It
2274,1280802824532701185,2020-07-08 09:56:04,Consumers_Kenya,2,1,The impounded cooking oil Vitamin A excessive levels iron The Food Drugs Chemical Su
2321,1280370698888925185,2020-07-07 05:18:57,Consumers_Kenya,0,0,associated economic challenges spill African food crisis co
2243,1302963173230809089,2020-09-07 13:33:23,JohnieZeBest,4,0,"Digital Food Thermometer Probe Available ... 15,000/=0766727272Join WhatsApp group na mapunguzo mengiii"
2595,1301839039218286593,2020-09-04 11:06:28,JohnieZeBest,3,0,Si tunaanza na Seafood Salad halafu Birian kwa Mama Sahlah
3114,1300807788969578497,2020-09-01 14:48:39,JohnieZeBest,3,0,Ghana showing governments support farmers time prevent food crisis create
55,1311021671655104512,2020-09-29 19:14:58,superman7klerk,21,0,An estimated billion tonnes offoodiswasted globallyeach year Economically translates 400B annually GHG
74,1310761519232229379,2020-09-29 02:01:13,superman7klerk,2,0,How human-wildlife conflict causing food crisis village
332,1309230225084088320,2020-09-24 20:36:24,superman7klerk,101,0,Dem mkikuyu ata food thought bado ataongezea supu na waru
356,1309218358496235523,2020-09-24 19:49:15,superman7klerk,11,0,Success food water economic security Heres fund world nature people thrive
361,1309218038122795008,2020-09-24 19:47:59,superman7klerk,14,0,'Improved climate action food systems deliver percent global emissions reductions needed
1020,1307621374794575872,2020-09-20 10:03:24,superman7klerk,3448,0,When sibling stealing food
1044,1307600505556873216,2020-09-20 08:40:29,superman7klerk,14702,0,Me I see food shiba_uni_20190107 IG
1062,1307456459026894849,2020-09-19 23:08:05,superman7klerk,413,0,Not even harshest conditions stop team delivering food assistance Central African Republic.See r
1225,1307067781914021888,2020-09-18 21:23:38,superman7klerk,4,0,crop bound central global food security foreseeable future key finding review
1235,1307063807148261379,2020-09-18 21:07:50,superman7klerk,33,0,Once I started spending money I realized mom right food home
1305,1307027877066616833,2020-09-18 18:45:03,superman7klerk,39465,0,When I see someone arrived get food restaurant
1466,1306664018757775360,2020-09-17 18:39:13,superman7klerk,14,0,Experts call African countries prioritize urban food markets
1665,1306099486264094720,2020-09-16 05:15:58,superman7klerk,161,0,Me sneaking house food I ordered
1686,1305950594398593029,2020-09-15 19:24:19,superman7klerk,97,0,A Bro wo n't wait u food comes thats every man self
2163,1304709039784419328,2020-09-12 09:10:50,superman7klerk,15,0,Impressing people feed friend attention put food table Focus hustle know whe
2181,1304699077821632512,2020-09-12 08:31:14,superman7klerk,81,0,On wedding day I 'll one serving food tell invited
2354,1303234374851231745,2020-09-08 07:31:02,superman7klerk,116730,0,Me checking gave order right fast food drive thru
2385,1303161982955204611,2020-09-08 02:43:22,superman7klerk,6,0,If watch pot food burn African Proverb~
2424,1303034229173948417,2020-09-07 18:15:44,superman7klerk,117,0,`` The chicken keeps pecking knife soon discover knife food '' Igbo proverb
2505,1302646785547083777,2020-09-06 16:36:10,superman7klerk,119,0,The weirdest food mixture 've ever eaten Me `` spaghetti na Githeri `` githeri rasta .. Tell tuchekee
2940,1301094668705374209,2020-09-02 09:48:36,superman7klerk,28479,0,Lowkey miss sitting library like mins thinking ayt let go get food
3189,1300069225793572869,2020-08-30 13:53:52,superman7klerk,18,0,Enhancing productivity efficiency agricultural water key increase food production respond growing
21,1290649798001995777,2020-08-04 14:04:25,aamdihun,60,0,million people risk food insecure end action taken resu
39,1311283991694258176,2020-09-30 12:37:20,kihumuroruben,3,0,If love good buffet come try Nzuri buffet Tulye food Court Kisementi
53,1311186337802977280,2020-09-30 06:09:18,kihumuroruben,2,0,Do n't let good food pass Call deliveries experience brought youCall us numbers
111,1310531946137767937,2020-09-28 10:48:59,kihumuroruben,6,0,Whether 's indoors fresh air nothing beats good food great atmosphere.Find us Kisementi Plot Stu
120,1310499819467796481,2020-09-28 08:41:19,kihumuroruben,3,0,We bringing better food experiences week You
198,1309415702957297668,2020-09-25 08:53:26,kihumuroruben,2,0,GET YOUR FOOD THE WAY YOU WANT ITWe open Dine ins take outs deliveries.Find us behind Acacia mall S
199,1309415489563701248,2020-09-25 08:52:35,kihumuroruben,2,0,For food deliveries call us
202,1309406627414630400,2020-09-25 08:17:22,kihumuroruben,4,0,The weekend finally Come support team Great food lots drinks non stop premier
206,1309392793979281409,2020-09-25 07:22:24,kihumuroruben,3,0,It 's creating unforgettable food experience We bringing top notch round food service
219,1309337665322594305,2020-09-25 03:43:20,kihumuroruben,6,0,Surprise special someone place gives full combo food drinks music spacious cozy environment
260,1309142485369847808,2020-09-24 14:47:45,kihumuroruben,2,0,It 's polite talk food mouth
276,1308843464671539202,2020-09-23 18:59:33,kihumuroruben,2,0,Stay tuned .... something big works changing face food service delivery Uganda .........
320,1308660307397615616,2020-09-23 06:51:45,kihumuroruben,6,0,Bringing bigger better food experience Keep notifications details ht
538,1307244346903855104,2020-09-19 09:05:14,kihumuroruben,4,0,The customer royalty.And royalty deserves meal worth calibre Enjoy lots great foods courtesy wee
545,1307223638307897348,2020-09-19 07:42:57,kihumuroruben,3,0,While action goes always get bite friends Great food live action equals perf
548,1307215770573828097,2020-09-19 07:11:41,kihumuroruben,4,0,The beauty opportunity enjoy variety food friends family best prices
549,1307215697542553601,2020-09-19 07:11:23,kihumuroruben,5,0,appreciates essence family beautiful home.While serve good food want add
612,1306621237511233536,2020-09-17 15:49:13,kihumuroruben,0,0,What kind food .....
613,1306621202740457472,2020-09-17 15:49:05,kihumuroruben,1,0,food
626,1306575673000067072,2020-09-17 12:48:10,kihumuroruben,4,0,Yes food got drinks yet Free delivery drinks Kampala
630,1306567312162664448,2020-09-17 12:14:56,kihumuroruben,3,0,Nothing better combo Thursday.Get food drinks delivered p
666,1306487966060118016,2020-09-17 06:59:39,kihumuroruben,6,0,FREE FOOD ALERT- Post meal timeline.- Tag friend would like with.- Tag us
675,1306487507522064384,2020-09-17 06:57:49,kihumuroruben,7,0,WIN A FREE MEALWhat better way show love giving food Here win Post mea
684,1306301758596153351,2020-09-16 18:39:43,kihumuroruben,4,0,Our cool new space need birthday celebration baby shower get together.Lots food choo
766,1305480123173531650,2020-09-14 12:14:50,kihumuroruben,5,0,More food delivery come dine us.Find us plot Chwa II Road Mbuya Call reservati
811,1305078215191465984,2020-09-13 09:37:48,kihumuroruben,1,0,If love good food premier league Then make Sunday plot
820,1305040982233186304,2020-09-13 07:09:51,kihumuroruben,4,0,Vibes Great women Great food Its cheap living Uganda Tbh You work hard play hard Uganda Its th
846,1304666856758931456,2020-09-12 06:23:12,kihumuroruben,1,0,It 's travel wildlife nature It 's also food What planned weekend
1125,1303204802197950466,2020-09-08 05:33:31,kihumuroruben,3,0,Free food grabs courtesy .......
1225,1302170620881498112,2020-09-05 09:04:03,kihumuroruben,5,0,Food variety beauty Saturdays variety food choose Whether
1228,1302170558797316101,2020-09-05 09:03:49,kihumuroruben,6,0,Food variety join us today let 's EAT great time Location Mbuya Plot Chwa II
1229,1302170520893509633,2020-09-05 09:03:39,kihumuroruben,3,0,continues today Run away home made food today try amazing bites chefs Our doors
1238,1302117750240948225,2020-09-05 05:33:58,kihumuroruben,8,0,Saturdays brunching Nothing beats great food electric cocktails good music weekend.Happening TODAY
1269,1301894379616038913,2020-09-04 14:46:22,kihumuroruben,5,0,A foodies heaven th Street industrial area fast sports fusion
1295,1301770676362248193,2020-09-04 06:34:49,kihumuroruben,3,0,New dishes try The Bowl Of Happiness chicken fatta something foodies try Tasty affordable
1367,1301104810985431043,2020-09-02 10:28:54,kihumuroruben,9,0,The ultimate sporting heavenEnjoy nice time friends lots activities great food courtesy Yo S
1369,1301090388535463936,2020-09-02 09:31:36,kihumuroruben,4,0,FREE FOOD ALERT
1410,1300759638737129484,2020-09-01 11:37:19,kihumuroruben,10,0,Looking forward serving even better Do n't forget enjoy food us Happy New Month
1623,1299699771637198848,2020-08-29 13:25:47,kihumuroruben,8,0,Food truly bae Are looking lunch plan Come join us th Street industrial area
1626,1299699446880575488,2020-08-29 13:24:30,kihumuroruben,6,0,How even go weekend without trying food
1650,1299588559037489158,2020-08-29 06:03:52,kihumuroruben,12,0,SATURDAY BRUNCHEnjoy outdoor experience good food lots drinks great music Come join us Mbuya plot
1929,1297862897779998721,2020-08-24 11:46:42,kihumuroruben,9,0,KG CHICKEN PILAU LTR COCA-COLA OFFERWhy bother moving cold weather food deliver
1993,1297110264056369152,2020-08-22 09:56:00,kihumuroruben,5,0,Great food awaits ourSaturday brunch We ready serve tell friend tell friend.Mbuya Plot Chwa II Ro
2052,1296722921373696000,2020-08-21 08:16:51,kihumuroruben,5,0,If love plants come get couple tomorrow Not forgetting great food
2058,1296717394778427397,2020-08-21 07:54:53,kihumuroruben,8,0,FOOD OFFER COURTESY OF Get kg chicken pilau litre Coca-Cola k.Make
2105,1296342895138689024,2020-08-20 07:06:45,kihumuroruben,11,0,The WINNER first food giveaway partnership Congratulation
2135,1296058556001722370,2020-08-19 12:16:54,kihumuroruben,4,0,Who wants FREE FOOD
2230,1295245453886447616,2020-08-17 06:25:55,kihumuroruben,11,0,soon changing look give even bigger better food experience.Serving
2256,1294685768460505088,2020-08-15 17:21:55,kihumuroruben,6,0,Wash food favourite drink ......
2257,1294685695433494528,2020-08-15 17:21:38,kihumuroruben,8,0,Saturday Brunch inclusive experienceTasty food awesome drinks lot treats If love ice cream th
2260,1294659237289787393,2020-08-15 15:36:30,kihumuroruben,6,0,Celebrating moments matter Cake food drinks
2287,1294356086531792896,2020-08-14 19:31:53,kihumuroruben,7,0,We back even better experience good food great music lots drink Do join us Plot
2289,1294341986774810627,2020-08-14 18:35:52,kihumuroruben,3,0,Food specials todayWe awesome hotdogs ought try out.Early bird offer buy two skewers get hotd
2314,1294135432825860099,2020-08-14 04:55:05,kihumuroruben,4,0,let 's come fun togetherGood food good music lots drink
2331,1294004155212804096,2020-08-13 20:13:26,kihumuroruben,11,0,quite bunch foodies TL 's good news 's string kitchens
2337,1293992099684196357,2020-08-13 19:25:32,kihumuroruben,0,2,Too much food .... like courses
2358,1293959874901155841,2020-08-13 17:17:29,kihumuroruben,11,0,FRIDAY PLOTCrazy offers BBQ tomorrow Come treat great food lots drinks.Location th Stre
2360,1293959548240302092,2020-08-13 17:16:11,kihumuroruben,5,0,But food wo n't .... always choose food food real bae
2367,1293846344667475968,2020-08-13 09:46:21,kihumuroruben,16,0,To fellow foodies life eased .You n't leave home enjoy ka money .Stay
2368,1293846332206194688,2020-08-13 09:46:18,kihumuroruben,13,0,Go eat food well knowing protection majje .... youre reac
2369,1293846279898923008,2020-08-13 09:46:06,kihumuroruben,14,0,still thinking breakfast Well says incredible food deals w
2371,1293845962721501185,2020-08-13 09:44:50,kihumuroruben,5,0,Imagine getaway location campfires great food awesome views shore super comfy accommodationT
2386,1293632746720505858,2020-08-12 19:37:36,kihumuroruben,5,0,Ice cream ..... Let 's rephrase FREE ice-cream food orders Check app
2459,1292404756128948228,2020-08-09 10:18:00,kihumuroruben,4,0,Feeling lazy Ca n't get bed simply order food choice let 's bring you.Call deliverie
2495,1292013941284052995,2020-08-08 08:25:02,kihumuroruben,4,0,Friends family acquaintances doors open kicking bit Food drinks
2532,1291367963291983874,2020-08-06 13:38:09,kihumuroruben,6,0,About last weekend A sneak peek last weekend 's Saturday brunch Great food lots drinks every Saturday
2549,1291207985092493312,2020-08-06 03:02:27,kihumuroruben,5,0,Free ice cream order place Use app place order food partner kitchens
2700,1289509723671113730,2020-08-01 10:34:10,kihumuroruben,0,0,Stop feeling sweet come food
2,1310939018851385345,2020-09-29 13:46:32,ouma_ken,6,0,Click link find done combat food losses SNV Agric
3,1310938757332434946,2020-09-29 13:45:30,ouma_ken,2,0,Hamisi Williams Setting processing plants Combating fish diseases key averting Aquaculture food loss
4,1310938637396316161,2020-09-29 13:45:01,ouma_ken,1,0,What direct actions organization take towards reducing food loss waste https
8,1310871938701627392,2020-09-29 09:19:59,ouma_ken,14,0,Today st International Day Food Loss Food Waste When food lost wasted resources us
9,1310871842958311424,2020-09-29 09:19:36,ouma_ken,5,0,The th United Nations General Assembly designated September International Day Awareness Food Loss amp Waste
10,1310871810733420545,2020-09-29 09:19:29,ouma_ken,2,0,Join us engaging interactive discussion food loss food waste Register attend
11,1310871743783940096,2020-09-29 09:19:13,ouma_ken,1,0,Today wasted Food
13,1310173973615960065,2020-09-27 11:06:31,ouma_ken,3,0,Join celebration- International Day Awareness food loss waste th September .Starting :00pm
14,1309341000163299328,2020-09-25 03:56:35,ouma_ken,9,0,th September International Day Awareness Food Loss Waste Register amp join us discuss
37,1298115996872519680,2020-08-25 04:32:26,ouma_ken,6,0,Welcome Nakuru county Food safety webinar Aug :00 AM NairobiTopic Food Safety evidence investment
46,1294567797972963329,2020-08-15 09:33:09,ouma_ken,4,0,The EU banned pesticides BioDiversity Law NOT toxic farmers food They ban
59,1289224389943341060,2020-07-31 15:40:21,ouma_ken,7,0,Do know pesticides applied food eat What effects pesticides
63,1288727164741967872,2020-07-30 06:44:34,ouma_ken,22,0,To enhance Israel-Kenya food security cooperation thro showcase projects grad
64,1288727083234070528,2020-07-30 06:44:14,ouma_ken,18,0,Youth future food security See works different stakeholders empower youth enga
89,1280891995666427904,2020-07-08 15:50:24,ouma_ken,13,0,Evidence key advocating policy investment Food Safety Register webinar
92,1280607947169636360,2020-07-07 21:01:41,ouma_ken,9,0,How one invest budget ensures accountability food safety key Join partn
93,1280598667590799360,2020-07-07 20:24:49,ouma_ken,46,0,Join us tomorrow morning Am KTN News amp KTN Farmers Tv discuss role youth food security
95,1280556788270669824,2020-07-07 17:38:24,ouma_ken,3,0,Policy makers need understand economic burden food borne illness But level understand
97,1280519979667017731,2020-07-07 15:12:08,ouma_ken,10,0,Agribusiness food processing important parts modernizing economy modernizing agriculture Join us
103,1284222208932487170,2020-07-17 20:23:28,WambuiKikuyu01,1,4,Foodsecurity among Uhuru 's big agenda realized likes Irrigation scheme
131,1280868252554596353,2020-07-08 14:16:03,WambuiKikuyu01,0,0,Food security guaranteed project 's success
24,1310657038020743168,2020-09-28 19:06:03,Miss_Kimemia,66,0,Statement His Excellency President food security country giving specific directives maize whea
64,1309401755290042368,2020-09-25 07:58:00,Miss_Kimemia,1,0,ImpossibleIsnothing food security NE impressive
364,1299225748474138624,2020-08-28 06:02:11,Miss_Kimemia,0,2,Irrigation sure way achieving food security Well done Sir
536,1294565859286036480,2020-08-15 09:25:27,Miss_Kimemia,0,0,Food security Galana Kulala Irrigation Project.Mwea dam
776,1284222394895413259,2020-07-17 20:24:13,Miss_Kimemia,1,0,Foodsecurity among Uhuru 's big agenda realized likes Irrigation scheme ht
861,1282929079814160384,2020-07-14 06:45:02,Miss_Kimemia,4,0,.. President Kenyatta means development He concentrating Agenda Four~Affordable Housing~Food
883,1282259815411200000,2020-07-12 10:25:37,Miss_Kimemia,1,2,-Kulalu Irrigation Project next big thing achieving food security The project harve
5,1310940931852587012,2020-09-29 13:54:08,tinbhoke,3,0,As celebrate International Awareness Day Food Loss Waste Reduction KENAFF believes training support
10,1310931803344117760,2020-09-29 13:17:52,tinbhoke,14,0,Today st International Day Food Loss Food Waste When food lost wasted resources us
11,1310931598880256002,2020-09-29 13:17:03,tinbhoke,1,2,Reducing food losses wastes either directly indirectly impacts SDGs
13,1310930037013721090,2020-09-29 13:10:51,tinbhoke,0,0,`` Reducing food loss waste shared responsibility government decion makers consumers private actors
14,1310929377606205440,2020-09-29 13:08:14,tinbhoke,0,0,As consumers need manage food stock properly redistribute need
264,1300338285810798592,2020-08-31 07:43:01,Channel54News,0,0,The chief U.S. Food Drug Administration prepared bypass full federal approval process order
441,1294365568041189377,2020-08-14 20:09:34,Channel54News,13,0,As Food Crisis Worsens Zimbabwe 's Children Become Breadwinners
641,1285921535715422208,2020-07-22 12:56:00,Channel54News,66,0,Swarms locusts decimated crops Kenya leaving communities facing severe food shortages supporting
530,1310896359839608832,2020-09-29 10:57:02,Tonnyameda05,3,0,There food served funerals Inter-faith Council says
661,1310833162092765185,2020-09-29 06:45:54,Tonnyameda05,88,0,Normalise eating visiting people Food expensive
675,1310828934511169536,2020-09-29 06:29:06,Tonnyameda05,66,0,Statement His Excellency President food security country giving specific directives maize whea
701,1310815859489857537,2020-09-29 05:37:09,Tonnyameda05,108,0,Listen KNOOOOOW certain foods sooooo good But foods kill Your life sooo much bett
1126,1310279914151649280,2020-09-27 18:07:30,Tonnyameda05,76,0,Me eating sumptuous Kenyan food landing JKIA eating German food eternity ..
1327,1310088286237585410,2020-09-27 05:26:02,Tonnyameda05,8,0,The Supply Chain Broken Food Shortages Are HERE
1794,1309704695850598401,2020-09-26 04:01:47,Tonnyameda05,64,0,US Rep `` Food Shortages Are Coming '' Crops Destroyed UK Limits Purchases
3000,1303930630393257985,2020-09-10 05:37:42,Tonnyameda05,6,0,Never trust dog watch food
2,1311171720439648256,2020-09-30 05:11:13,WashingtoneOla1,81,0,World marks today st International Day Awareness Food Loss amp Waste people hungry amp B ca n't access
5,1311013340064419841,2020-09-29 18:41:52,WashingtoneOla1,12,0,Acquiring results small space farming amazing One gets consume food grow
7,1311011097957355521,2020-09-29 18:32:57,WashingtoneOla1,17,0,Wonder could reduce food loss food waste Tips food waste reduction
0,1311393022874136576,2020-09-30 19:50:35,HamisiWilliams,14,28,So yesterday big day International Day Awareness Food Loss Waste Its sad
7,1308933544295698433,2020-09-24 00:57:30,Ukoofarmproduc1,0,0,This takes account needs producers distributors consumers heart food systems amp policies
8,1308933542437695488,2020-09-24 00:57:29,Ukoofarmproduc1,0,3,Food sovereignty right peoples healthy amp culturally appropriate food produced ecologically sou
16,1307926542438330368,2020-09-21 06:16:02,Ukoofarmproduc1,2,3,Food crisis real enough.Why waiting food prices skyrocket urban centers inorder global
31,1302829664327667714,2020-09-07 04:42:52,Ukoofarmproduc1,3,0,Taking opportunity plug page food security ampustainable development .It 's long tim
4,1309889189522046976,2020-09-26 16:14:54,SolidaridadECA,3,0,Youth farmers present 's Food4All project Kenya supporting youths agribusiness devel
7,1307923331467956224,2020-09-21 06:03:16,SolidaridadECA,5,8,Solidaridads Food All Project supports increase crop yields im
26,1300312409010307072,2020-08-31 06:00:11,SolidaridadECA,5,16,Food All Project Kenya successfully supported
41,1293409154929958912,2020-08-12 04:49:07,SolidaridadECA,5,0,Article Sustainability journal linked Global Challenges Programme `` Follow Food '' explores potent
49,1290977205615497216,2020-08-05 11:45:25,SolidaridadECA,45,0,Did know great part food produced world comes smallholder farmers Access diverse agricultural
56,1288353677816856576,2020-07-29 06:00:27,SolidaridadECA,4,12,Food All Project funded Dutch Ministry Foreign Affairs
61,1286525843800502272,2020-07-24 04:57:18,SolidaridadECA,165,0,million people chronically hungry worldwide amp billion people lack access safe amp nutritious food.More must done
66,1285093964174036992,2020-07-20 06:07:31,SolidaridadECA,318,0,From food forests Read
67,1283985959579787265,2020-07-17 04:44:42,SolidaridadECA,4,0,'Follow Food set investigate impact foreign investments African food production world market
76,1282979137439895552,2020-07-14 10:03:57,SolidaridadECA,5,0,Douglas calls upon EU look beyond boundaries diversify food production
31,1303261068882513921,2020-09-08 09:17:06,DASHJOHNTEZ1,6,0,An initiative recycling polythene bags kids bring back bags able redeem food sustainable
16,1309094701262397445,2020-09-24 11:37:53,HarlowFarms,5,0,Cassava rich affordable source carbohydrates versatile flavorful food important source nutrie
23,1309094562191888386,2020-09-24 11:37:20,HarlowFarms,3,0,We focus intensify small holder farmers production increase food security reduce post harv
32,1309078702970548227,2020-09-24 10:34:18,HarlowFarms,5,15,Cassava rich affordable source carbohydrates versatile flavorful food important source
52,1306555250006949888,2020-09-17 11:27:00,HarlowFarms,53,0,Did know smallholder farmers provide per cent food produced developing countries Access diverse
61,1306554938215092232,2020-09-17 11:25:46,HarlowFarms,5,0,Africa must innovate locally produce locally promote regional trade journey producing foods
63,1306554899841331200,2020-09-17 11:25:37,HarlowFarms,13,0,We must promote disruptive processing packaging promote African food potentials We must Innovate local
66,1306554846842159106,2020-09-17 11:25:24,HarlowFarms,4,0,Fighter hunger unlocking human 's potential Africa food agriculture determine
71,1306554745738457089,2020-09-17 11:25:00,HarlowFarms,16,0,Between farm table -60 food goes waste n't process locally due issues technical
106,1303703631946973184,2020-09-09 14:35:42,HarlowFarms,2,0,Generation Africa proud bring together young entrepreneurs innovators movers shakers Africas agri-food sect
108,1303446970636414978,2020-09-08 21:35:49,HarlowFarms,0,1,Such discussions important towards achieving food security Africa So far
115,1303330770573053954,2020-09-08 13:54:05,HarlowFarms,10,0,We figure consume produce food better That critical resilient food system
118,1303330621868081153,2020-09-08 13:53:29,HarlowFarms,3,0,In Africa growing urban food demand What 's food .... Key findings African Agriculture Status Report AASR
128,1303330369849233409,2020-09-08 13:52:29,HarlowFarms,3,0,Food Heroes Despite challenges continuing feed Let 's help ...
135,1302299939247136771,2020-09-05 17:37:55,HarlowFarms,5,0,In wake Covid-19 response food security solutions critical maintaining food security This art
148,1301905120750432256,2020-09-04 15:29:03,HarlowFarms,6,0,It quite evident recent discoveries cassava cultivation would ensure food security also address
151,1301825157221228546,2020-09-04 10:11:18,HarlowFarms,6,10,It quite evident recent discoveries cassava cultivation would ensure food security also
152,1301821509187571713,2020-09-04 09:56:49,HarlowFarms,94,0,Food shortage looms suffer farmers suffer Will ever end
166,1301067439288004612,2020-09-02 08:00:24,HarlowFarms,1,6,Cassava plays important role ensuring food security vulnerable groups We consciously committed p
171,1300520400921784321,2020-08-31 19:46:40,HarlowFarms,5,0,Thanks recognition This another motivation us keep ensuring food security capaci
179,1300384571880595456,2020-08-31 10:46:56,HarlowFarms,5,15,Thanks recognition This another motivation us keep ensuring food security
180,1300166303630725120,2020-08-30 20:19:37,HarlowFarms,84,0,Nigeria 's agricultural production largely dependent rainfall This aspect food system needs sustaina
1,1310900733601099777,2020-09-29 11:14:24,OBMwaibabile,36,0,To achieve hunger-free must Let 's rethink together way produce amp consume food Joi
13,1309361718984929281,2020-09-25 05:18:55,OBMwaibabile,4,0,The project support districts Kagera access nutritious foods address forms undernutrition
31,1289523159587201026,2020-08-01 11:27:34,OBMwaibabile,112,0,Urban Provides fresh food Generates employment Recycles urban wastes Strengthens cities resilience
35,1286239677431848965,2020-07-23 10:00:10,OBMwaibabile,20,0,Historic achievement dealing invasive species posing threat environment human health food amp
