,id,created_at,screen_name,retweet_count,favorite_count,text
1799,1297477432975466496,2020-08-23 10:15:00,DanielNgotho_,168,0,BiodiversityFoodForests Freshwater Home Our know
1918,1296364063757344768,2020-08-20 08:30:52,DanielNgotho_,6,0,Innovations amp Ideas Foodshot Global seeking innovative entrepreneurs global food sector apply
1925,1296363584818221056,2020-08-20 08:28:58,DanielNgotho_,8,0,How Covid19 impacted food supply amp production chains What opportunities reorient food systems
1935,1296114799512821761,2020-08-19 16:00:23,DanielNgotho_,8,0,With many lost sources income due urbanite Kenyans increasingly sourcing food
1936,1296114779921186818,2020-08-19 16:00:18,DanielNgotho_,4,0,Forests trees make essential contribution food security helping maintain environmental conditions n
1939,1296114714045538304,2020-08-19 16:00:03,DanielNgotho_,22,0,Reducing food losses create income opportunities rural people.Any reduction on-farm losses increases amount p
1941,1296114642813673472,2020-08-19 15:59:46,DanielNgotho_,8,0,Although effects food systems mostly negative outliers This article h
1948,1296082665511190529,2020-08-19 13:52:42,DanielNgotho_,17,0,The Food Systems Summit team looking exceptional people passion
1959,1296023081740271617,2020-08-19 09:55:56,DanielNgotho_,46,0,There enough food world feed worlds population billion people But today almost million p
1974,1295989685274189825,2020-08-19 07:43:13,DanielNgotho_,27,0,Youth future food security agriculture Lets help overcome challenges give right
1976,1295989615229313025,2020-08-19 07:42:57,DanielNgotho_,17,0,Despite lockdown Uganda due farmers ensuring still enough food available With suppport
1980,1295988989254668288,2020-08-19 07:40:28,DanielNgotho_,9,0,Common Market Eastern amputhern Africa adopted food security response plan
1987,1295988735746674688,2020-08-19 07:39:27,DanielNgotho_,16,0,In rural areas women girls empowered food security increases whole community benefits Chec
1993,1295988533732270081,2020-08-19 07:38:39,DanielNgotho_,84,0,If 's safe 's food benefits
2011,1295649628000575489,2020-08-18 09:11:57,DanielNgotho_,5,0,AGRF Session Connecting digital innovators -food sector Programmes Sep
2020,1295615143762636801,2020-08-18 06:54:56,DanielNgotho_,7,0,Register session `` Fostering enabling ecosystem food agriculture digital Innovation ''
2029,1295614624398802946,2020-08-18 06:52:52,DanielNgotho_,83,0,central successful efforts manage sustainably build resilience ensure food security But
2039,1295614234315886592,2020-08-18 06:51:19,DanielNgotho_,24,0,A sustainable food system one delivers amp nutrition way economic social amp e
2061,1295323030634344448,2020-08-17 11:34:11,DanielNgotho_,40,0,Support local farmers local economy.Food fresh preservatives freeYou keep money local communityLo
2067,1295322708490715136,2020-08-17 11:32:54,DanielNgotho_,8,0,There infinite wisdom growing food time interpreted differently That everything takes time gr
2068,1295322680896479232,2020-08-17 11:32:47,DanielNgotho_,47,0,Plants make food eat produce air breathe How support
2071,1295322444719370242,2020-08-17 11:31:51,DanielNgotho_,90,0,The bring together voices hopes ideas actions amp mandates transform amp food systems Africa We
2073,1295322388138283008,2020-08-17 11:31:37,DanielNgotho_,16,0,If 's safe 's food benefits More info
2074,1295322364381663232,2020-08-17 11:31:32,DanielNgotho_,15,0,food produced world lost reaches consumer.Reducing tend offers great opportun
2083,1295277225651179521,2020-08-17 08:32:10,DanielNgotho_,8,0,What concerns food consumption habits amp economic impacts online food deliveries increas
2110,1295251388193177605,2020-08-17 06:49:30,DanielNgotho_,124,0,Bees threatened extinction Yet without would n't able produce many foods e
2120,1294689195068456963,2020-08-15 17:35:32,DanielNgotho_,84,0,Maintaining means Healthy ecosystems Resilient rural livelihoods Nutritious food Our future food de
2122,1294689111413010434,2020-08-15 17:35:12,DanielNgotho_,5,0,We 've seen various campaigns online food safety petition MPs farmer kno
2123,1294689093473964034,2020-08-15 17:35:08,DanielNgotho_,96,0,Bees tiny Without food eat would n't exist.But bees danger Beekeepers around
2131,1294599748155068416,2020-08-15 11:40:07,DanielNgotho_,57,0,Bees amp beekeepers contributing global food security amp biodiversity planet.With support FAO amp Turki
2144,1294558358129778688,2020-08-15 08:55:38,DanielNgotho_,13,0,Food chain crises severely affect food security impact economies amp present serious health risks.More polic
2157,1294557802904649729,2020-08-15 08:53:26,DanielNgotho_,6,0,pandemic affecting key sectors contribute global food security nutrition amp livelihoods.New polic
2159,1294557772844011530,2020-08-15 08:53:19,DanielNgotho_,20,0,When animals end consumers food produced humans farmers count losses
2161,1294557727453335553,2020-08-15 08:53:08,DanielNgotho_,30,0,Should matter us foods eat Grown Transported Processed Preserved Packagedshelved Preserv
2183,1294171473578524677,2020-08-14 07:18:18,DanielNgotho_,15,0,Register join discussion `` Fostering enabling ecosystem food agriculture digital Innov
2190,1293913742099406848,2020-08-13 14:14:10,DanielNgotho_,5,0,While food packages cushion beneficiaries commodity price hikes limits dietary diversity amp fails
2195,1293913589372207104,2020-08-13 14:13:34,DanielNgotho_,4,0,Call Ambassadors Day Go Thought For Food TFF seeking TFF ambassadors serve glo
2221,1293792830775861248,2020-08-13 06:13:43,DanielNgotho_,32,0,Food safety problems often occur food quality amp hygiene standards observed policy briefs p
2237,1293456405660340225,2020-08-12 07:56:53,DanielNgotho_,284,0,Youth future.The future agriculture.The future food.Our future without hunger Investing investi
2242,1293440764803002369,2020-08-12 06:54:43,DanielNgotho_,60,0,The e-Learning Academy offers multilingual self-paced e-learning courses food amp much
2248,1293427221877731329,2020-08-12 06:00:55,DanielNgotho_,6,0,Food kiosks mini hotels play large role food security especially informal workers How ha
2270,1293093997225877504,2020-08-11 07:56:48,DanielNgotho_,30,0,Check second multimedia feature series collaboration exploring Kenyas fragile food sys
2289,1293083837145194497,2020-08-11 07:16:25,DanielNgotho_,10,0,-With Kenyas robust mobile money ecosystem cash transfers proven effective food packages
2294,1293083651945766913,2020-08-11 07:15:41,DanielNgotho_,12,0,A female-led farming group putting food table giving much-valued support system Rumbek South
2345,1292710577853403141,2020-08-10 06:33:13,DanielNgotho_,190,0,No matter size shape come potatoes potatoes delicious Love food matter
2356,1292410539042320384,2020-08-09 10:40:58,DanielNgotho_,51,0,Sustainable mechanization improve livelihoods millions people amp ensure enough food everyone Learn ho
2396,1292008963442171910,2020-08-08 08:05:15,DanielNgotho_,31,0,Without plants would lose food eat means Food securityFarmers livelihoods A
2401,1292008544783540225,2020-08-08 08:03:36,DanielNgotho_,38,0,Soil dirt food eat comes soils Sustainably managed soils play important role
2423,1291656249118011392,2020-08-07 08:43:42,DanielNgotho_,6,0,committed providing crop nutrition solutions create food secure environmentally sustainable world.F
2426,1291644636705030144,2020-08-07 07:57:33,DanielNgotho_,40,0,We need food systems equitable sustainable resilient amp capable meeting global challenges malnutrition
2433,1291626304001933312,2020-08-07 06:44:42,DanielNgotho_,18,0,Blockchain distributed ledger technologies transform global food systems improving efficiency trust tr
2444,1291625703839084544,2020-08-07 06:42:19,DanielNgotho_,14,0,Women agriculture vital family farming promote food security .Lets celebrate support encourag
2453,1291625435013537792,2020-08-07 06:41:15,DanielNgotho_,3,0,A new brief analyzes health risks people involved food system value chain workers consumers
2486,1291034335559245824,2020-08-05 15:32:26,DanielNgotho_,21,0,The COVID-19 pandemic trigger rethink food systems Africa focus properly aligned Tomorrow 6th Aug
2505,1290934179123867648,2020-08-05 08:54:27,DanielNgotho_,45,0,Did know great part food produced world comes smallholder farmers Access diverse agricultural
2533,1290598832401784832,2020-08-04 10:41:54,DanielNgotho_,60,0,million people risk food insecure end action taken resu
2537,1290598645650382848,2020-08-04 10:41:09,DanielNgotho_,12,0,We prevent global food crisis building sustainable food systems.But achieve provide rural commu
2538,1290598625408622592,2020-08-04 10:41:05,DanielNgotho_,1,0,Tiny efforts make great changes Children done great job improving food security income generation
2540,1290598565304311815,2020-08-04 10:40:50,DanielNgotho_,8,0,million people risk food insecure end year action taken
2558,1290549620339245056,2020-08-04 07:26:21,DanielNgotho_,97,0,Plants food eat air breathe Without us Watch find support
2561,1290549235000254465,2020-08-04 07:24:49,DanielNgotho_,30,0,Plants make food eat produce air breathe How support
2602,1290182637303160832,2020-08-03 07:08:05,DanielNgotho_,11,0,We must invest sustainable farming solutions driven worlds first group local food producers smallholder farmers
2610,1290182118421614593,2020-08-03 07:06:02,DanielNgotho_,38,0,As upends food system farmers racing move sales online `` If dont engage digital
2617,1289479075816304640,2020-08-01 08:32:23,DanielNgotho_,10,0,Dealing Food Insecurity Longer Term Africa potential produce abundant amp nutri
2625,1289478648987152385,2020-08-01 08:30:41,DanielNgotho_,6,0,Does country enough food amp strategies taken boost food production This
2627,1289478437770530817,2020-08-01 08:29:51,DanielNgotho_,112,0,Urban Provides fresh food Generates employment Recycles urban wastes Strengthens cities resilience
2649,1289159962069884928,2020-07-31 11:24:21,DanielNgotho_,6,0,Innovations amp Ideas Closing Today The MassChallenge `` Sustainable Food Systems Challenge looking innovati
2684,1288746894781538305,2020-07-30 08:02:58,DanielNgotho_,95,0,Without wouldnt food eat today But 's disappearing eyes.Check report `` Th
2692,1288738079356989441,2020-07-30 07:27:56,DanielNgotho_,13,0,Food loss waste puts unnecessary pressure natural resource base environment.We take actio
2694,1288738024470253569,2020-07-30 07:27:43,DanielNgotho_,41,0,Did know small farms great potential They Provide food Create new jobs Increase demand lo
2708,1288734565373227008,2020-07-30 07:13:58,DanielNgotho_,12,0,Thank farmer today mkulimayoung As face pandemic ever grateful food producers amp
2711,1288430128826134534,2020-07-29 11:04:15,DanielNgotho_,7,0,As threatens incite consequent food pandemic sub-Saharan Africa researchers platform
2717,1288429542164627458,2020-07-29 11:01:55,DanielNgotho_,4,0,Loss bees causes shortage key food crops study finds
2726,1288402908359401472,2020-07-29 09:16:05,DanielNgotho_,22,0,To enhance Israel-Kenya food security cooperation thro showcase projects grad
2744,1288378834702794752,2020-07-29 07:40:25,DanielNgotho_,6,0,Through innovation guarded technology produce food anytime anywhere However failure develop
2751,1288369280514392068,2020-07-29 07:02:27,DanielNgotho_,18,0,Youth future food security See works different stakeholders empower youth enga
2779,1288004489413300226,2020-07-28 06:52:54,DanielNgotho_,24,0,Farmers hands tell story land seasons.Finding ways supporting farmers keep producing food remai
2783,1288004276233670657,2020-07-28 06:52:04,DanielNgotho_,35,0,Agricultural biodiversity vital coping changing climate securing future food benefits
2787,1288004173137575942,2020-07-28 06:51:39,DanielNgotho_,7,0,What It air breathe water drink food eat It variety life E
2795,1287714535307194369,2020-07-27 11:40:44,DanielNgotho_,20,0,We prevent global food crisis building sustainable food systems But achieve provide rural co
2797,1287714443632287749,2020-07-27 11:40:22,DanielNgotho_,12,0,CALL FOR PROPOSALS Innovative initiatives food security nutrition Global Programme Food Security looking f
2808,1287664994499338240,2020-07-27 08:23:53,DanielNgotho_,12,0,Call Ambassadors Thought For Food TFF seeking TFF ambassadors serve global changemake
2848,1287652293089939456,2020-07-27 07:33:24,DanielNgotho_,18,0,Without biodiversity wouldnt food eat today Here help preserve biodiversity B
2868,1286941721880866816,2020-07-25 08:29:51,DanielNgotho_,28,0,Ensuring public health priority essential step achieving food security.Take look k
2892,1286908303755313154,2020-07-25 06:17:03,DanielNgotho_,5,0,Food security key aspect sustainable development.See recommendations strengthen civil societys role
2912,1286606127871021056,2020-07-24 10:16:19,DanielNgotho_,21,0,Local rural communities provide much access high quality food systems li
2927,1286563528074244096,2020-07-24 07:27:02,DanielNgotho_,56,0,Agricultural biodiversity vital coping changing climate securing future food benefits
2931,1286563370301296640,2020-07-24 07:26:25,DanielNgotho_,24,0,Smallholder frontline keeping food supply chain running .Our free digital market
2934,1286247123609169922,2020-07-23 10:29:46,DanielNgotho_,54,0,Bees amp beekeepers contributing global food security amp biodiversity planet.With support FAO amp Turki
2946,1286217467497455617,2020-07-23 08:31:55,DanielNgotho_,42,0,Maintaining means Healthy ecosystems Resilient rural livelihoods Nutritious food Download
2947,1286217431061602305,2020-07-23 08:31:46,DanielNgotho_,104,0,Food Water Shelter Clean airBiodiversity provide much see
2954,1286217158683484160,2020-07-23 08:30:42,DanielNgotho_,12,0,Here urgent suggested actions authorities must take addressing current food crisis resul
2966,1286186653233680385,2020-07-23 06:29:28,DanielNgotho_,9,0,-Read 's devising solutions food crisis result ..
2971,1286186434844598272,2020-07-23 06:28:36,DanielNgotho_,66,0,Swarms locusts decimated crops Kenya leaving communities facing severe food shortages supporting
2979,1286185897302659074,2020-07-23 06:26:28,DanielNgotho_,6,0,What role youth transformation food systems Join conversation young leaders various insti
2980,1286185823512211462,2020-07-23 06:26:11,DanielNgotho_,24,0,To avoid food shortages countries must keep food supply chains alive times.See selected briefs
2982,1286185790645600259,2020-07-23 06:26:03,DanielNgotho_,30,0,Dear agripreneurs There billion people world We grow enough food feed billion The problem n
2992,1285866313647349761,2020-07-22 09:16:34,DanielNgotho_,32,0,Today launched Geospatial Platform The platform offers large amp rich set data food agriculture socio-
2994,1285866240762880000,2020-07-22 09:16:16,DanielNgotho_,8,0,Innovations amp Ideas Foodshot Global seeking innovative entrepreneurs global food sector apply
3015,1285535301432160257,2020-07-21 11:21:14,DanielNgotho_,8,0,The pandemic disrupted private public support systems poor rely food
3043,1285255751267753986,2020-07-20 16:50:24,DanielNgotho_,10,0,underlined importance good nutrition captured Food amp Nutrition Security pillar
3047,1285194087172382720,2020-07-20 12:45:22,DanielNgotho_,318,0,From food forests Read
3053,1285193801481555974,2020-07-20 12:44:14,DanielNgotho_,6,0,Buyer Nyamira looking raw materials make chicken food To supply click link contact connect directly
3066,1285193319157510144,2020-07-20 12:42:19,DanielNgotho_,57,0,amp pollinators play key role production food.Here selection publications
3072,1285131185304276992,2020-07-20 08:35:25,DanielNgotho_,5,0,Smallholder farmers frontline keeping food supply chain running However restrictions
3088,1285108922609786880,2020-07-20 07:06:57,DanielNgotho_,210,0,If 's safe 's food benefits
3112,1284760609020620802,2020-07-19 08:02:53,DanielNgotho_,24,0,We must invest sustainable farming solutions driven worlds first group local food producers smallholder farmers
3131,1284403001499815938,2020-07-18 08:21:53,DanielNgotho_,9,0,AFRICA As Covid-19 pandemic continues disrupt global food systems continent leverage enormou
3143,1284402300816109573,2020-07-18 08:19:06,DanielNgotho_,24,0,Youth future food security See works different stakeholders empower youth enga
3179,1284054984674480130,2020-07-17 09:18:59,DanielNgotho_,9,0,Call Ambassadors Thought For Food TFF seeking TFF ambassadors serve global changemake
3185,1284034630035877888,2020-07-17 07:58:06,DanielNgotho_,14,0,We look forward connecting AGRF Virtual Summit largest Agriculture amp Food Systems Event Africa
104,1310232829750652928,2020-09-27 15:00:24,ICRAF,7,9,To fully harness benefits trees farms ICRAF developed approach called Food Tree Crop Port
197,1307998175953915904,2020-09-21 11:00:41,ICRAF,2,11,What eat quantity food produced difference btn life amp death Be part
229,1306855053635051520,2020-09-18 07:18:19,ICRAF,3,0,Non-Wood Products like honey important sources food income millions people helping enha
294,1304857371953561600,2020-09-12 19:00:15,ICRAF,3,11,We things fighting progress people planet.Good food foundation everything
302,1304480031968813061,2020-09-11 18:00:50,ICRAF,6,11,The Priority Tree Crop Food Composition contains information selected foo
320,1304031727195697153,2020-09-10 12:19:26,ICRAF,9,0,The Elements enabling transitions towards sustainable agriculture food systems visual nar
321,1304031603199442944,2020-09-10 12:18:56,ICRAF,17,0,`` Working together ensure African food systems build back better supporting health nutrition als
326,1303983870661058566,2020-09-10 09:09:16,ICRAF,4,7,Strengthening Agri-Food Data Systems This session explore ways advancing susta
334,1303928697817313281,2020-09-10 05:30:02,ICRAF,5,9,Food security amp livelihoods face multiple challenges Growing population decline productive land amp
343,1303755161135984643,2020-09-09 18:00:27,ICRAF,2,12,The Priority Tree Crop Food Composition contains information selected foo
362,1303288489086201856,2020-09-08 11:06:04,ICRAF,1,3,Solutions African cities developing resilient food systems Import substitutionDiversify diets
363,1303285729221636096,2020-09-08 10:55:06,ICRAF,1,2,Tony Simons key elements building resilient food systems amp supply chains Awareness amp knowledge mu
373,1303265373207384064,2020-09-08 09:34:13,ICRAF,1,5,The importance resilient amp sustainable agricultural amp food systems positioned
376,1303255499434086400,2020-09-08 08:54:59,ICRAF,5,11,This session showcase cities best practices sustainable food systems id
381,1303242072883953665,2020-09-08 08:01:37,ICRAF,1,4,We things fighting progress people planet.Good food foundation everything
390,1302998054426083333,2020-09-07 15:51:59,ICRAF,16,0,`` Immense potential platform bringing together gender experts food systems one roof ''
392,1302993052055805953,2020-09-07 15:32:06,ICRAF,18,0,`` Only women able participate equal footing men transformation food systems
494,1300040917030756353,2020-08-30 12:01:22,ICRAF,3,15,Without favorite foods would trouble The diversitysafeguarded within genebanks help
522,1299059827709292544,2020-08-27 19:02:52,ICRAF,1,0,recently reviewed impact COVID-19 agriculture whilst exploring ways food systems rebuilt
554,1298394809896443904,2020-08-25 23:00:20,ICRAF,2,4,The role mainstreaming production new 'orphan crops diversify food sys
567,1298077667368022016,2020-08-25 02:00:07,ICRAF,1,11,If abated land required produce food going increase especially view
579,1297790786680094721,2020-08-24 07:00:09,ICRAF,11,25,Blog Why food waste concern tropical forest conservation Does wasting lead loss trop
595,1297186857101537282,2020-08-22 15:00:21,ICRAF,8,15,If abated land required produce food going increase especially view
612,1296764070029221888,2020-08-21 11:00:21,ICRAF,3,7,If abated land required produce food going increase especially view
685,1294242463985565696,2020-08-14 12:00:23,ICRAF,0,9,The role mainstreaming production new 'orphan crops diversify food sys
735,1292979799238094851,2020-08-11 00:23:01,ICRAF,2,9,The role mainstreaming production new 'orphan crops diversify food sys
777,1291333938066198528,2020-08-06 11:22:57,ICRAF,15,0,Beyond Sustainable A Food System Restore Planet There vicious feedback loop food production amp
829,1290150435618136065,2020-08-03 05:00:08,ICRAF,11,31,The Trees Food Security project empowering amp farmers best practices strategies fo
835,1289954196612100097,2020-08-02 16:00:21,ICRAF,1,8,The role genetics mainstreaming production new orphan crops diversify food syst
849,1289229475381616641,2020-07-31 16:00:34,ICRAF,2,5,The role genetics mainstreaming production new orphan crops diversify food syst
850,1289191614359855104,2020-07-31 13:30:07,ICRAF,7,16,The Trees Food Security project empowering amp farmers best practices strategies fo
852,1289131202377666561,2020-07-31 09:30:04,ICRAF,16,65,A new spectral library addressing global food supply advanced soil analysis find
876,1288487178591404032,2020-07-29 14:50:56,ICRAF,7,0,What future post-pandemic global food system Researchers say need
877,1288487059909476353,2020-07-29 14:50:28,ICRAF,1,0,A new vista emerging local diverse food chains
890,1288114493294178311,2020-07-28 14:10:01,ICRAF,23,50,The Trees Food Security project empowering amp farmers best practices strategies fo
906,1287684192428589056,2020-07-27 09:40:10,ICRAF,16,0,Do use wild foods medicine nutrition hold part history community Let world kno
925,1286757918755426307,2020-07-24 20:19:29,ICRAF,5,14,Food security key aspect sustainable development.See recommendations strengthen civil socie
1001,1284144519613755395,2020-07-17 15:14:46,ICRAF,1,0,We Working others build sustainable food systems
1015,1283853068442972161,2020-07-16 19:56:39,ICRAF,0,6,This agreement heralds significant step transition sustainable food systems~ Tony Simons direct
1059,1282914441043075072,2020-07-14 05:46:52,ICRAF,48,0,Combining trees crops land system hold theto balance food production amp restoring
1081,1281331814284627968,2020-07-09 20:58:05,ICRAF,1,12,A new spectral library addressing global food supply advanced soil analysis find
1104,1281186812019572738,2020-07-09 11:21:53,ICRAF,2,0,You still able watch Food Systems Nutrition Patterns Seminar Listen panelists
1114,1280938973020524544,2020-07-08 18:57:04,ICRAF,8,0,`` Unlike food plants gene banks livestock biodiversity treaties preserve '' says spea
1134,1280744848878960640,2020-07-08 06:05:41,ICRAF,5,0,How contribute sustainable intensification food production This study amp c
1184,1278668053241307136,2020-07-02 12:33:15,ICRAF,10,0,Food systems key understanding response recovery resilience writes special representative Kana
1194,1278273765617647620,2020-07-01 10:26:29,ICRAF,2,17,Food systems key understanding response recovery resilience writes special representat
1200,1278019748039712768,2020-06-30 17:37:07,ICRAF,6,0,To meet food security safety needs people Sub-Saharan Africa need consistent energy supply.A wrap-up
1204,1277917863513333761,2020-06-30 10:52:15,ICRAF,17,0,Women play significant role food production Sub-Saharan African countries It imperative well
1212,1277759762277556237,2020-06-30 00:24:01,ICRAF,2,4,Why energy food nexus critical refugee context ICRAF 's Mary Njenga
1218,1277546298640662528,2020-06-29 10:15:47,ICRAF,3,12,Why energy food nexus critical refugee context ICRAF 's Mary Njenga
1289,1275114604037836800,2020-06-22 17:13:06,ICRAF,2,8,Great see partners kicking MENA Grand Challenge today A -smart agri-food sec
1314,1273879529879228416,2020-06-19 07:25:22,ICRAF,4,0,To meet food security safety needs people Sub-Saharan Africa need consistent energy supply.A wrap-up
1323,1273585101226606599,2020-06-18 11:55:24,ICRAF,4,0,How make wood fuel affordable source clean energy meet food nutrition livelihood demands htt
1335,1273218519530909700,2020-06-17 11:38:44,ICRAF,42,80,Land degradation threatens livelihoods food amp nutrition security poorest vulnera
1338,1273214181559369728,2020-06-17 11:21:30,ICRAF,8,0,Soil unsung hero food production Sustainable management agricultural land play crucial role improving
1390,1270984182731280384,2020-06-11 07:40:17,ICRAF,1,8,`` We believe possible redesign deliver healthy foods allow farming families make good
1407,1270337333909499911,2020-06-09 12:49:56,ICRAF,6,0,We took much granted When look food production ever clear Tony Simons director general
1426,1269570048143867904,2020-06-07 10:01:01,ICRAF,12,18,To address challenges surrounding food system need transformative shift policies fav
1454,1268903731539644418,2020-06-05 13:53:19,ICRAF,8,0,Starting Evidence based transformation food systems Building upon Global Forest Resources Assessment
1460,1268839619027705858,2020-06-05 09:38:33,ICRAF,11,0,Biodiverse mixed farming helps ensure transformation takes place produce food Plant tree
1463,1268793135083159554,2020-06-05 06:33:51,ICRAF,30,0,For organizes sessions forest solutions triple crisis food climate Covid-
1485,1268489162614767618,2020-06-04 10:25:58,ICRAF,9,0,Defining role forests trees agroforestry help curb food crisisInvaluable often overlook
1489,1268398661756694535,2020-06-04 04:26:21,ICRAF,11,50,To address challenges surrounding food system need transformative shift policies fav
1491,1268396070054375425,2020-06-04 04:16:03,ICRAF,15,0,Defining role forests trees agroforestry help curb food crisisInvaluable often overlook
1494,1268200695137734661,2020-06-03 15:19:42,ICRAF,0,3,important health food livelihoods We need enabling policies maintain ecosystems National
1498,1268194246189821953,2020-06-03 14:54:04,ICRAF,5,0,Agro-ecology offers benefits climate change resilience 's food security nutrition argues
1527,1268151632593932288,2020-06-03 12:04:44,ICRAF,11,49,-ICRAF session -Soils keystone food security ecosystem restoratio
1529,1268151064479531008,2020-06-03 12:02:29,ICRAF,21,44,-ICRAF session -Food security nutrition forests trees agrofore
1531,1268150982229311488,2020-06-03 12:02:09,ICRAF,2,7,-ICRAF session -ustainable wood-fuel value chains food security Sub-S
1533,1268145870882701312,2020-06-03 11:41:51,ICRAF,3,0,Defining role forests trees agroforestry help curb food crisisInvaluable often overlook
1534,1268136956837462017,2020-06-03 11:06:26,ICRAF,14,29,-ICRAF sessions TODAY pm CEST Sustainable wood-fuel value chains food security S
1536,1268124864810037249,2020-06-03 10:18:23,ICRAF,7,0,Forests amp trees food security amp nutrition times crises several members Expert Panel amp Food Secu
1543,1268081510449590273,2020-06-03 07:26:06,ICRAF,15,0,starts soon Immerse sustainable food systems inclusive landscapes online wherever
1560,1267802760851881988,2020-06-02 12:58:27,ICRAF,5,5,Explicity recognize connection landscapes biodiversity food production
1589,1267319986193825793,2020-06-01 05:00:05,ICRAF,21,41,provides basis food produced world Join -ICRAF
1597,1267018987080159233,2020-05-31 09:04:01,ICRAF,7,13,Building biodiverse food systems inclusive resilient safe future We hosting
1600,1266897207183237122,2020-05-31 01:00:06,ICRAF,7,15,provides basis food produced world Join -ICRAF
1602,1266828527632093185,2020-05-30 20:27:12,ICRAF,4,7,Join 's upcoming online discussion series map direct impacts across food valu
1603,1266826850568896512,2020-05-30 20:20:32,ICRAF,11,0,Crucial Steps Towards Rebuilding Planetary Health1 Change way produce food2 Forest landscape restoration3 S
1606,1266781246627209217,2020-05-30 17:19:19,ICRAF,7,0,Join experts amp CIFOR June amp let 's talk amp importance food security
1607,1266700961709514752,2020-05-30 12:00:18,ICRAF,10,25,Building biodiverse food systems inclusive resilient safe future We hosting
1608,1266670724409970689,2020-05-30 10:00:08,ICRAF,11,28,Trees Food Security project enabled gain skills establish run tree-based enterprises impr
1610,1266611050516021249,2020-05-30 06:03:01,ICRAF,23,60,Can growing trees farms make difference Check highlights Trees Food Security project implemented
1612,1266557449278050305,2020-05-30 02:30:02,ICRAF,9,26,Building biodiverse food systems inclusive resilient safe future We hosting
1617,1266399013575766016,2020-05-29 16:00:28,ICRAF,7,8,provides basis food produced world Join -ICRAF
1622,1266232826309087232,2020-05-29 05:00:05,ICRAF,20,48,Building biodiverse food systems inclusive resilient safe future We hosting
1625,1266111261470863363,2020-05-28 20:57:02,ICRAF,17,27,provides basis food produced world Join -ICRAF
1627,1266071248175599617,2020-05-28 18:18:02,ICRAF,6,13,Building biodiverse food systems inclusive resilient safe future We hosting
1635,1265766747430412288,2020-05-27 22:08:04,ICRAF,19,42,Building biodiverse food systems inclusive resilient safe future.We hosting
1636,1265697818045493249,2020-05-27 17:34:10,ICRAF,2,8,In sub-Saharan Africa food imports rising significantlythe high demand indicates opportunities e
1639,1265631886308671488,2020-05-27 13:12:10,ICRAF,8,0,How used catalyst build biodiverse food systems inclusive resilient safe futur
1654,1265321401050898432,2020-05-26 16:38:25,ICRAF,9,0,The spread COVID-19 prompting food insecurity fears Africa.Join Chief Programme Developmen
1657,1265195201955532800,2020-05-26 08:16:56,ICRAF,13,37,What Find food systems response help end poverty
1669,1264731665714348033,2020-05-25 01:35:01,ICRAF,28,63,Can growing farms make difference Check highlights Trees Food Security project implemente
1684,1263861503368867841,2020-05-22 15:57:18,ICRAF,5,0,Agroforestry protect strengthen ecosystems boost providing resilience climate food
1691,1263737228615974912,2020-05-22 07:43:29,ICRAF,122,0,means food security resilient livelihoods Protecting may require technology investment lets
1734,1262593843863715843,2020-05-19 04:00:04,ICRAF,17,18,Can growing trees farms make difference Check highlights Trees Food Security project implemented
1746,1262332362618273792,2020-05-18 10:41:02,ICRAF,10,29,Can growing trees farms make difference Check highlights Trees Food Security project implemented
1761,1261372164281942016,2020-05-15 19:05:33,ICRAF,15,0,We honored Dr. Kanayo F. Nwanze represent unified next year 's Food Systems Summit
1794,1260781913264074752,2020-05-14 04:00:06,ICRAF,4,7,Can turn tide sust pathways ensure food amp nutritional security improved natural resource
1809,1260469764717240322,2020-05-13 07:19:44,ICRAF,2,14,It important understand agriculture main purpose ensuring food nutrit
1812,1260434638905978880,2020-05-13 05:00:10,ICRAF,2,8,How turn tide sustainable pathways ensure food amp nutritional security improved natura
1825,1260072260976730112,2020-05-12 05:00:12,ICRAF,7,15,How turn tide sustainable pathways ensure food amp nutritional security improved natura
1828,1259977111978336259,2020-05-11 22:42:07,ICRAF,9,13,Short term must fortify food supply Long term need stress test amp future-proof food systems
1829,1259975778730639361,2020-05-11 22:36:49,ICRAF,12,0,We 're working amp roll TEEBAgriFood guidance businesses.Join one
1831,1259842583318200323,2020-05-11 13:47:33,ICRAF,10,0,Three-quarters worlds poorest people get food+ income farming small plots land said
1835,1259709864676392963,2020-05-11 05:00:10,ICRAF,5,16,How turn tide sustainable pathways ensure food amp nutritional security improved natura
1840,1259587485245505536,2020-05-10 20:53:53,ICRAF,18,0,Three-quarters worlds poorest people get food+ income farming small plots land said
1841,1259587466245406722,2020-05-10 20:53:48,ICRAF,14,0,Crucial Steps Towards Rebuilding Planetary Health1 Change way produce food2 Forest landscape restoration3 S
1848,1259083564181868546,2020-05-09 11:31:28,ICRAF,9,22,How turn tide sustainable pathways ensure food amp nutritional security improved natural
1853,1258939762825723904,2020-05-09 02:00:04,ICRAF,2,4,How turn tide sustainable pathways ensure food amp nutritional security improved natura
1869,1258694357877743616,2020-05-08 09:44:54,ICRAF,18,0,How continent turn tide pathways ensure food amp nutritional security improved natu
1915,1257176886272294912,2020-05-04 05:15:01,ICRAF,51,106,steps resilient post way produce foodRestore forests lands tha
1947,1255124540058931200,2020-04-28 13:19:44,ICRAF,3,0,The food supply chain complex web interactions experiencing slowdowns port closures logist
